,slope_deg,azimuth_deg,svf,area_m2,yield_kwh_kwp
206658,27.742957104545873,138.13070512252202,0.9493879715706999,249.1153554183967,1411.7694334008236
273369,21.039295342576022,156.58543511484098,0.8940913829192455,120.32902476639943,1379.5555958035704
191385,21.008390555003835,139.97263438700034,0.9277923734828528,126.76750962679564,1373.1251698150554
199726,17.24145125364854,142.70127155069636,0.9608656723707927,138.09711637770005,1345.9741831683662
61262,27.198634577315826,144.53515255915278,0.9105642100049047,865.6035880131355,1416.145201213558
139010,29.032257400488728,153.34911415249383,0.8941710708874612,380.1147990361146,1428.6566954358539
285376,28.2207910448482,163.49141024786238,0.8880881968275349,105.32837600521715,1418.4661086641565
209974,16.514598369560602,138.3348290222629,0.95146093272965,287.05747437089786,1336.2262776676098
249005,22.75321313305673,146.85268090881394,0.9279438857060097,187.7634746401017,1390.7287270310394
68629,28.04025835893641,145.7125439909055,0.9600137459560527,895.7448524832104,1421.375965337847
68613,26.10409016053984,161.1089838608808,0.942522571490236,582.6349796941379,1409.8070255796822
218388,21.169274113138115,159.28942310861066,0.9450005755380432,188.18963763545474,1379.4889028645855
57926,15.718496671748259,175.53346971837854,0.9276209797914169,4911.66029626102,1322.3578522000078
101391,27.697233642558796,157.51436584654422,0.9563570351383491,170.61162915942114,1420.828940723624
209821,28.69473146138437,178.39067657301618,0.9173160258185077,177.53121237500446,1396.8239400972584
10497,27.752624702762624,168.9188839392115,0.9447524742893666,164.4511185522856,1409.4265425440813
253882,29.214185219170158,142.74213984119385,0.9529505180763431,74.9873406454715,1424.4884083753666
157240,24.69501688250441,136.444022826182,0.9071236358323045,237.62504161312393,1392.8011490175988
357184,23.951252737309716,143.8031671734682,0.9359465380846758,128.98331284260397,1396.63385734234
162101,29.459064419161756,179.9425164447631,0.9604070720409702,212.69307135032867,1395.9703375835193
8332,21.143734943575797,136.8594472027113,0.9496842572087695,2740.6591283611197,1370.5188508504912
363760,24.991278548277236,167.96672662881204,0.8891288947888821,13.401101010476449,1396.3782773998619
242787,20.43496485405577,179.77309339913137,0.9451577377785769,258.4738051419725,1351.046202558885
253121,22.45267874567165,136.86852029183433,0.9379286026071435,117.56132923337759,1379.4382241865396
277296,29.700893793177638,145.87367762648174,0.9111196386844065,188.53639320302446,1429.3778508107405
71250,15.429120238405995,349.16332211693737,0.9512255124348064,222.98452555604848,950.8103517554669
336209,25.50171291999908,353.4852854968994,0.9633026086881454,96.40417514707418,811.3955726769111
75358,26.79191037717216,330.11515237771005,0.9024323159625618,201.50605075360087,790.677267208336
56098,26.22005784024789,336.48076126613444,0.9347342661204792,10.111761492072505,793.2806345216236
54348,25.17014885205548,330.8518738992217,0.9164154163519451,225.37085169002637,811.8087612641565
238813,24.435934506029568,353.4329137760997,0.9418612871012052,129.28911094255633,825.816930963244
24631,20.403633195324137,329.63583731216437,0.9543572786639867,119.22758766620743,879.3596767599832
19322,29.65201051382091,341.30752443836207,0.9448764919235807,71.59910118437546,746.6077714384339
142360,18.978094613596035,358.8309741849108,0.933083940536304,29.893913315831977,909.7673447281011
238807,21.69365235519629,342.5628649917072,0.924365618908334,106.96537719977859,856.2380583740439
153467,25.169521881170123,327.4329043446838,0.9352313694810974,177.60842664019702,816.0102102121452
39947,23.25153575660986,343.1728548933455,0.9498497060523118,129.6725438380108,834.084233706062
78646,22.80666848533788,340.75607193895695,0.9602037271637754,336.27408825574383,840.0660173393505
126659,27.19890132473739,357.96063363568675,0.9184485862489633,83.2982745424019,795.8876417823355
27573,16.316164964898938,328.45039370969727,0.9581224539272449,584.2016812074405,937.8443189840534
296779,23.653597557508064,331.14605655789126,0.9385986458622991,131.20976804143112,832.5018260482683
107813,27.476776933347594,348.3396321535257,0.942204574800598,91.97549216599515,779.0344461469889
42738,15.339224726294185,347.09595147827093,0.8896455794879115,120.33972334224717,950.8839270059811
131995,24.492296465182914,347.5110694957812,0.9582324894926656,145.85811528928835,819.0069151711795
256416,27.609301572135948,321.1713997505346,0.9425155836333863,161.75812638799448,795.7894527825487
126614,27.246453501995575,350.68077921360515,0.9505266361167733,103.06609740895311,784.4132612221193
30599,29.345937304354635,356.64320082634646,0.9494672221574018,10.81650402135075,765.4315360385551
303474,25.226335126868776,320.924393822045,0.9402342186605273,14.424473450607419,826.6717214602662
3297,19.220049503245868,356.6391698512206,0.939598840409442,98.10067779854214,903.1980857509996
314645,28.040077416677022,316.3572617028705,0.9072525907562388,142.93747107592876,803.3021841729869
239546,20.70201720920493,353.76507130332146,0.9125605947257214,99.4197319460277,878.2522639393424
303021,28.665847931583876,325.7854439960853,0.8998907266088055,132.34005296945668,772.7249615770883
123688,21.058218670265738,332.313085287422,0.9393040301119363,196.42689310175643,868.0082614602368
112479,23.687918065076364,321.5822321008003,0.927135689203017,127.17686605944702,845.3271367014016
167335,25.238496961574466,339.9210865869364,0.9476909129792075,115.54838062583306,805.987980798314
240339,24.17442667904153,315.30626612605454,0.9585317208477099,127.70341863025004,852.8539903522837
177012,38.63274628730241,177.21996627343626,0.7786853462780807,253.9062651544555,1421.6726196048842
167041,36.98283615975974,158.8130252125699,0.8723767936395779,155.6424198473047,1452.3004386451394
209174,33.076348136090886,164.92882454089712,0.7746853187062255,130.50134039478684,1435.8269773365723
4930,42.361748109205166,168.51375660828396,0.7715973702117838,235.34608959375836,1443.7505797937017
69386,37.73649092788382,158.07375302844906,0.824632421023527,199.06344495855404,1454.1754770263865
193650,40.85165880777104,168.4859663934615,0.6754145716028211,113.97097198574578,1443.7892303778679
296203,44.81382568688061,178.99384428736343,0.7030989432009785,80.86896312355736,1412.4971077267678
345381,30.631590935880002,155.35613135278294,0.6162755906656925,113.5079839822538,1435.3409100945923
75533,40.07860163818782,168.427630616346,0.7168007025052372,129.82648023927175,1443.5733894393052
28897,41.459939621450324,147.96199188687544,0.8339872030157014,94.41705659685809,1461.2776016632677
170537,36.3289808016943,176.67578571851166,0.24848058669620343,1852.8665531303395,1420.9560575167138
26316,41.37268582593303,178.65572323341829,0.8436979365542665,195.36625630567835,1417.3598590150739
140068,32.18183641897618,146.49700877601717,0.6580101693172542,140.0510919900438,1439.9041299965552
233427,31.05175252764898,162.83873508225074,0.8113216352159305,18.776188061226332,1431.4277680594262
142973,43.95663255630558,164.64865716856673,0.6616355298484868,278.5772728231088,1449.3346268739042
304874,32.47060698189101,151.56931661476006,0.7092428602210119,31.245431535131996,1442.781940099803
185945,41.27244142102009,145.5511302800457,0.5867719719001431,122.40961696120975,1459.931856498963
8583,37.33131479519041,147.24829492197557,0.755121789522847,117.30707026050106,1455.0664301066859
289504,31.013673711558628,174.16842833542958,0.7508728887788514,11.127099276447593,1414.156188401281
51342,39.190170265020384,172.64181147098017,0.8434576241957781,44.36538635605343,1434.169395095677
257114,40.774479646259614,156.41503068100718,0.7235332021254524,115.99946115564939,1458.5246421623613
346209,43.86285613425842,138.9922093655729,0.6149119213625751,124.65361825220542,1452.6476931245666
157365,37.80912697411722,159.97641751278329,0.8301702292389501,312.1014010558248,1452.5744945554773
357706,39.70296045325027,152.7942692402842,0.6935580972095233,143.19188533770034,1459.4261454194047
110418,42.80669080753131,147.86941901011468,0.5624574387704031,508.8941167132051,1461.871455914878
259637,42.46726208443232,167.03025123136482,0.8795727657888622,173.99750707576334,1446.399969754701
229668,35.19298812426563,139.9419459034169,0.833534541991263,15.726752724200315,1443.2169064183258
129216,37.12716146705811,156.58125119574274,0.8635892353485747,304.1786910123746,1454.139265730133
341810,31.785403362448235,167.15299698695125,0.8581289234890475,159.9022805797492,1428.5340769187187
246882,41.26293460570674,136.63348749432296,0.6354917998455265,89.17444787174284,1447.917171215907
79584,35.134415314767494,168.76472806985126,0.7588461653435001,141.71360048871355,1435.915435927365
79006,60.93139480659434,176.4336384984876,0.6449792824323951,22.002902474897095,1353.5260700551157
101699,46.78944016974434,167.91092318760352,0.8291172138649835,142.07101528368264,1440.3232311424347
243438,70.1250421486877,147.5647438240008,0.3901311908812073,26.754410223764086,1343.6416481542328
341688,53.36610793901242,150.53112092236614,0.7707976388182263,38.61284849782712,1444.4331270340542
270679,62.06949338304187,168.44594517220878,0.505893952934295,30.512599615170917,1371.5084369449494
74661,47.873948651370185,154.42954326173611,0.6035892748551965,168.66546512986218,1456.9735063902215
213807,49.130691462509105,146.8079117037457,0.5605593247025169,80.79595897709888,1455.524963400732
59641,47.62209772143713,155.50876259261892,0.6266339251633957,37.55960152389178,1456.4307623654292
22061,58.13264803568095,138.1797770328418,0.5381539392359331,116.42606431199096,1417.5876566723432
181181,45.25235302437484,164.39017799844535,0.7718506688027793,27.55104628486152,1448.4670926387614
303443,46.742602444474,171.5434530391745,0.6948429005076527,17.51328662509111,1432.1726719487108
157456,65.41528735977512,166.5716934773682,0.3684516780192597,20.97452256302907,1352.2308024174292
189961,53.91072196557339,150.97225058454407,0.6111383128948122,15.437460177078625,1442.3637236163217
339029,45.006234537669606,135.7641494800823,0.6161445044308125,148.76795742151333,1445.6765598114746
360819,46.54930281691331,144.0549501018897,0.633792911704112,154.3410629221945,1457.5769702762013
62856,50.19579670844729,161.6005382531545,0.734519004304635,71.76945937758452,1442.5739145744128
336289,55.80777958687179,178.12823581129965,0.7900401301107515,18.469961178779794,1378.1539272202212
231741,53.582666017082346,156.85712778501818,0.45420952208180365,20.963151597262133,1439.1613417085143
156962,62.065206067042304,161.09734187408367,0.2690144967575385,147.06117907896686,1388.59232111767
328435,52.05499193667987,164.93694052900776,0.516940466977162,112.0219447885708,1431.5998674581597
70091,57.16798140968966,168.94918529046322,0.6798596345029497,14.271789623734666,1400.1453148717098
281588,48.13996748002944,145.64981398028473,0.7225298596762647,46.24933096738058,1456.6523686455023
137958,53.22712782036157,177.9451497627636,0.6362096775580556,130.1277668985957,1391.0152821288343
318647,46.931049513907354,136.78990979471092,0.7176494812866432,122.46636005472946,1445.9133537415596
143960,53.69405052095364,169.10897566778976,0.6242724307973142,102.77332075966036,1416.6020496662643
312423,47.8516388996012,136.6555679030761,0.5408161950655719,106.31420449158007,1444.4798693132384
328603,49.95663074737463,172.1176248805985,0.5996597512938628,103.34584947542258,1422.5579191267436
204029,58.82562951203331,172.73325947199228,0.5397566621873415,23.980814450459217,1379.5687011575103
213097,59.01420434860104,177.84881683473873,0.17219956008506365,188.70943332478504,1361.0582632357432
215830,51.60151193732943,137.3088327664288,0.6532526363896509,94.57816561371554,1438.8255476950865
317744,53.25865460482199,161.48357726672825,0.6668857868102611,203.18839661583274,1433.282728262073
76841,28.595731449292764,21.563694507569007,0.9141212318252684,44.73981382211946,850.0848201689954
213384,18.97921370774913,42.45980703624882,0.9459323706925693,225.87667253579542,1038.167059725087
355836,23.990873376896424,35.82837934491852,0.9460701991133298,90.35324829138793,964.6853496481463
72697,26.668365654463308,8.101031747067537,0.9157586558778159,227.3761281343784,826.3152127200806
205726,24.47845844769764,28.17016753944139,0.9523374224714493,315.4753445324057,924.4599632790687
338072,23.833751470524362,24.72304963342198,0.9550785235128737,272.6851906271157,917.213838297779
354663,26.214815541197396,20.806728495059083,0.9139836350698116,462.3548801738203,874.2369192291948
140852,26.36429253827699,19.356088855040948,0.9095276698321634,214.57215352083136,866.9358739614211
232604,28.523713449867664,13.17056563632761,0.9101572305961333,222.93039022930773,819.0747940860977
354175,29.340226471051977,24.182866321073945,0.9294436675628233,100.66992599679213,853.2166758554699
71203,24.964641343960665,2.806608428350864,0.949445234026732,1893.3159765306414,835.1069441064813
337408,24.84237495818578,41.40062114613845,0.9637013371304758,126.74585216996928,984.4097724347297
65054,29.51764512099647,40.23614247457497,0.928431538566903,127.18445627346752,936.8707056210103
226435,20.419340861017513,42.379919639553094,0.8994254300829838,192.66011585583703,1026.234456935412
138911,26.627444365757032,1.485994067096064,0.9487598670771483,53.96028234691677,810.4602628180713
9521,27.06612815661046,6.835084610840142,0.95780477573692,122.7901773721307,817.8100814019498
355333,25.63403609420969,1.8070538413953896,0.913449199550405,120.52550578629408,824.1707768878287
45027,24.806430234426468,7.1423236485456325,0.9609171711009306,153.72119217471578,847.4987448958134
23291,24.02132811714492,38.923495837470874,0.8990508191893317,144.46827668855403,979.2897647877645
297070,18.323324136687155,7.430303301151688,0.9553922633123157,125.36059502875716,934.4463301238922
222862,28.279976254683746,36.20645492749858,0.9500311560332105,188.81812264378001,925.2188178175875
354007,28.111401125661054,13.708543793480672,0.9287211609656523,84.95346715428079,825.8694542598466
46490,26.799770188395996,13.352349335322803,0.9308167840789608,139.037266938445,840.6047213822662
233270,27.432061355717714,40.19120024078381,0.9161342546819529,730.5147996658309,955.2049067059502
45166,26.538040192716025,31.95453118670107,0.9527233684263198,218.41825405212828,920.2170658523448
329070,25.440628457140043,39.77964928207741,0.9395031154096104,138.18290667836422,970.7872728899266
321118,29.66985737911114,16.594927977014464,0.9251485361082358,19.622212575710705,817.7857013910954
64288,26.67408945150403,44.22549237949422,0.9562575484081002,130.46575881059937,984.1960343417084
85607,29.600000527168245,10.942875881428895,0.9229270152592219,123.52276805196605,798.6836827244472
315712,29.12612128562478,15.553849402560195,0.9635740653162175,121.29516761254496,820.286565402398
148972,29.85282797419515,5.738286906497425,0.9571202935667502,109.0636234991728,779.8530788203983
316123,24.636060948302756,247.7549397241404,0.912453055946073,92.51298366879155,1123.0047804152107
285197,26.541823510742525,237.95645457664517,0.9300941419807631,251.34578366255766,1164.9728583580543
46102,27.091344345120074,269.5731866443241,0.9470255151158671,141.0827918751486,1008.9187231142184
49797,22.649131724290434,242.44807089695132,0.9341743345667076,4604.152447546253,1150.5892172303058
28810,26.32596097401514,238.36305137560333,0.9442696624155541,213.06426307856702,1163.3812551559893
241095,29.54932264045306,256.4945482183388,0.906319667309595,192.86252831810702,1064.222937622488
284178,27.14266660872204,245.4449363835586,0.9586276863681538,135.73048738233342,1127.7125889109727
268305,27.190256497910823,231.21968685618629,0.9030080150631564,121.02248068155339,1195.8432829605904
92357,26.893045446511188,248.01547173203232,0.961460197164611,132.39032049343012,1115.6845591387917
313456,22.616134952365975,239.41653055901568,0.9561853126084014,218.36163148168777,1163.4999204553749
186201,22.526549469737446,250.01189442596998,0.960185527255676,144.68223290351776,1118.3803505257513
91185,19.93584153480311,248.67809641786798,0.895796858616903,261.6695174253243,1129.9470797837664
162520,23.77450970490445,248.3742542105428,0.9470330082000802,133.50330492014578,1122.3700331312082
80271,29.35169237127623,243.07970041916082,0.9363793135855086,545.742574205504,1134.3474989203344
43086,17.298469568936326,254.29848495979508,0.9619071351000598,30.618774408181537,1115.4007991439908
165713,22.788738644825624,255.0571507286081,0.9391951682426176,158.07040305896996,1095.5298201857709
65333,29.497098456622588,228.72050377218324,0.9638861939836965,73.42686962664699,1205.7478146674773
175633,29.554200673731405,239.71305752879982,0.9613483815381705,162.79776676313017,1151.0685954302119
357189,23.698313434702534,253.28236919502922,0.9127520094989092,170.9918404411731,1100.4049972319565
20109,28.22821091155631,264.30967469552445,0.9574234465149523,222.80250344830466,1029.5091828303787
204084,20.174346477869932,259.70359840794407,0.9618689749734388,85.7853504040596,1085.683040590288
198138,29.787802242600605,237.08863840702747,0.9605949199644371,100.27844612918346,1163.9044532501878
127617,29.373247572174574,236.907619870887,0.94728330877038,164.45779186956625,1165.5260620104573
119332,21.551182583251503,248.84814194994928,0.897154355103554,31.792098872287085,1125.7104579694355
364180,16.31494315409777,256.3056967311468,0.8970862224281834,12.211439719091882,1111.51329119682
52092,15.658101905049037,256.69419635794077,0.907591713928041,30.220000136496175,1112.3828341214537
255959,22.696633531782965,241.7986961731635,0.9563574668525807,313.35105819939173,1153.2869523602994
304901,29.01213269266622,225.26210266863734,0.9592666640137372,159.35548928381604,1222.5833805483078
200410,26.212198847215806,254.06181298601334,0.9397746256099673,55.95182378606978,1088.2647797223397
317799,27.44620176714311,235.66534340299378,0.924985935868735,156.69976291208496,1174.583940533404
44487,24.576154453452354,226.99082134729986,0.9342210586104533,121.44667910834407,1215.4534234985433
345794,73.5924639148635,101.95119982019966,0.6470747829881549,10.90149760652679,1173.8113152238207
335643,47.16571925500007,131.30578062462126,0.5657454750875073,120.9102492783769,1433.8528314372493
307242,58.965655964840714,106.94183278962026,0.47000988724027115,47.12444283923104,1293.2431617567368
181602,48.252723156976295,92.27414895887065,0.7928203171485695,14.0577022620283,1232.5392276641717
176471,58.36618147850585,90.56232764800221,0.6298246536994853,67.34993028818793,1181.5362390164646
79880,53.51561536983752,134.4692302726187,0.6930433676620125,46.679999519937134,1428.5553914461702
207047,50.28077021349824,125.7826065627614,0.6231848844391146,19.385037771384855,1412.374032997948
347055,45.33110708272276,94.93051120159731,0.8774701905728527,98.63005748650444,1258.782377870182
44420,47.384950183929504,105.85327449475776,0.8402052807450469,188.43249201930706,1323.8161377040697
314415,55.111847221405185,128.5155654045345,0.5562476956875129,120.50828931137548,1407.082085161849
312716,50.79518225656516,116.5646054520722,0.843065756748412,91.93262986022384,1372.762968608367
334962,50.46423029197926,118.04662488564261,0.7515242524664534,215.4375972931588,1380.6076056415038
67448,67.33259910370322,119.37247285578033,0.45334665820249664,10.433447378488625,1310.5352935523965
154969,48.01424941876562,112.9687207736021,0.7906555688078608,117.95742198158945,1361.5297484235844
334682,52.877711131659694,104.49783925394348,0.6978852180408298,169.41149519791352,1301.902730480321
308578,48.58960159565219,132.71947244021936,0.592531540481597,136.38750839972562,1435.5895024820193
161658,47.34274611145606,120.47747276234304,0.5830469460694727,169.4593086891333,1397.5571896467598
226490,48.245508777884375,108.36967682145573,0.4265873323069753,222.27041613546777,1336.4322261388593
270825,50.4871109587676,123.9628620598388,0.5852674617413058,191.4904490317436,1405.3195716866896
212354,55.905669382290455,104.72442787491202,0.6637130376602481,30.277757472302003,1292.76636882166
311102,53.27407164341684,125.35137227952264,0.8078395255740464,13.592831050565387,1402.6868129965278
249889,76.05287170427715,128.041363041815,0.382440504720287,24.62787532658897,1269.6160770251959
140934,54.663435010262575,105.2257888021831,0.7295478971449179,174.5307453814023,1300.4891133040853
297555,49.36771739576305,118.6348862318745,0.742860859443202,120.1276324405298,1385.907604951696
229992,54.839446444441236,127.07917917219078,0.8524973523259036,31.11358539459944,1403.3560502983787
178498,50.431324028691996,105.24910449433652,0.533741762118452,44.18583119699774,1313.1691110127624
331666,47.44131426315562,124.88000481839711,0.8290217580968545,176.1465664348494,1414.202402953694
188274,50.72476514680808,119.9467738736452,0.7156360216613105,129.14582071133063,1388.4470186248168
139498,48.09759832063643,119.01803277104841,0.7106346263806271,118.11086952361768,1390.145188934589
5329,76.93520054579196,111.61361761532483,0.4375351465453279,13.92941635533331,1202.3854663843945
236311,54.249711561469894,114.00044044517848,0.5752383672250602,177.0903118910958,1350.4212111609322
87067,43.165054143616,198.45421685604293,0.7891511985441754,131.75971050964728,1340.0968282556503
42552,44.742096612318406,224.58153314436228,0.5776032755115734,54.36936377313437,1194.8194228322686
238875,36.36868375549348,203.70064249259434,0.7286595213047136,106.6519536150862,1323.5983520898128
345528,34.17305254903021,181.90424983449728,0.8699996532317584,208.70922693581306,1402.8381587308186
129647,36.905323860782104,187.89879439986197,0.8803861753851986,149.36309199915993,1386.400132508678
179393,32.3133916186644,209.46142091636824,0.7997849046112119,1996.0084309880451,1297.1454820347853
143797,36.73310635175339,185.11749834864844,0.8418341234877778,278.79363484293305,1395.3906596879688
186758,43.38629822723715,197.35283539910043,0.8076221449251335,176.14306557626765,1344.9785453827374
180072,33.424953538335714,184.74318830346232,0.8412071355618238,2367.558867808071,1392.6173539358517
351808,35.432447230479355,223.40753498693658,0.7965641067176852,258.5051225622536,1225.7941588302729
77166,42.727646029870634,204.66215768520584,0.6753710478313868,107.29460796281114,1309.5046423675362
341005,41.58664607721755,211.79896853778413,0.6216969050776419,33.38253099993031,1275.9902738299595
312179,32.51098717738659,196.37571779567963,0.8117280420053307,246.1093071239709,1351.9570909475733
170913,39.61100813850538,181.8250475801313,0.5068465649103768,181.96165391340546,1407.3580726281753
335195,40.414656449065944,180.46375112842298,0.4243256931453936,677.8227341153834,1411.7658734892836
282697,43.745434042506574,205.28861668955852,0.8667920608670612,152.97711936843967,1303.7662226612545
4028,41.96616398786137,194.5059558688679,0.6577619979314768,13.048354794563956,1360.4006233996383
101674,42.96848835485578,218.99602626105124,0.5885781246354084,75.3390824361928,1233.775739654526
98776,39.58268703683922,223.28675540193896,0.6600372301073271,126.11788059384713,1218.7561941014965
239755,35.24980909184649,183.75883813601195,0.8071565739935938,71.24386602664079,1398.5423348014465
79651,36.504682153193585,214.5165971752765,0.7439405951281812,292.31645967862886,1270.0353290399503
6649,34.22405869938946,204.77507495911607,0.823469104787869,177.21283220871175,1318.973616487726
225342,42.13903183261408,199.66861180868378,0.8569917131567039,33.19751421595177,1336.1910801722918
350322,34.26807962790942,222.64329698376565,0.7701970831014164,57.0590348627218,1231.037543657462
178280,33.75615519923592,200.0932310633798,0.8783671151983332,300.3172469644584,1338.958483358537
307384,39.37108547858347,183.58506769171046,0.7446442399990663,51.5129717112703,1401.3483229968665
345170,41.443550910537084,213.74624648863121,0.8109191567002938,230.8818156098613,1266.4393813105066
249476,34.678754470069734,191.30199223441548,0.7276073509476075,37.22346820710645,1372.8418311275125
249375,39.99770409780815,224.77335584436054,0.7774531189116526,189.7195157236568,1209.3782317636064
143107,38.02647728725342,219.6654429810831,0.761399368080901,155.05045659804856,1241.4669238264257
282326,34.74854739080733,191.7697641151134,0.8328279413957689,216.30326775784576,1371.3525086446632
60236,17.249088565492812,242.21032632313194,0.8340064801098169,10872.395961350863,1157.3386240814127
268485,18.540935524043064,261.8301640170555,0.8398261242407985,10.98437077434993,1084.0950039452773
204691,20.0548445108808,257.13445178237055,0.814844593398643,113.88664602960932,1096.3266998894458
58685,27.092303873655897,255.34996538463696,0.8437916476911931,327.51586090740534,1078.8822312048064
231104,17.150764181622286,267.1253536218476,0.8366159209950288,10.112369859638886,1071.6646931930636
129995,23.418780273473146,266.9982807693083,0.7764824693744192,30.414710357603937,1040.6524999086025
320796,26.919867634090885,230.7315494767113,0.8319136993725292,188.15763656809193,1198.3039835861277
3471,23.711098636783575,243.30725463052931,0.8051747942147558,155.47129197464335,1145.108822568974
293882,24.916658326070845,264.3730424102885,0.774444584336981,142.2100546088377,1044.960587426468
91543,25.859264544486127,246.08855193244798,0.7697558599359818,10.005846645197556,1127.7744753465674
247208,22.75012128111339,267.9047063162097,0.8779060432654974,118.74997949972195,1040.2101846974392
327605,21.72455950662229,226.53890858075954,0.8391519953815245,139.34941197019435,1215.7053789100305
3982,29.197128264651397,259.5722607337061,0.7623054181818634,161.92439515193013,1049.6076471591043
95619,26.475392268479204,225.10267373064866,0.844483472804332,227.71294006662285,1223.8954375253077
164905,23.637831897569754,263.67082097771583,0.6576190678799223,88.93773562059681,1054.2114096657685
32896,28.46912677032924,260.11908298879644,0.8655208346961112,1451.8214711500273,1049.8017175027605
95302,27.42065758007237,269.89623046104225,0.8101581599987374,166.72880364992173,1005.5132407916035
282597,29.255528817634893,260.57272684026594,0.8108104323624468,195.8001068260072,1044.1579930853397
26050,25.037818898271137,268.9303006603493,0.8074748726254618,207.79112897857263,1023.3253265471591
90459,26.50641056034446,264.0350497443138,0.8522085601802931,176.10915408998162,1038.92988498588
130077,29.752775178369987,246.7859197833892,0.45699283233442645,191.10677952699507,1114.1601707938153
150186,25.722762784492907,256.9706596405447,0.856362388015284,206.09025852139592,1076.1411390755848
70479,17.910918735137457,262.6262165420061,0.8593257026472738,172.5593501525956,1083.8306343734296
325919,23.266423088792894,229.61280044760562,0.848986585676216,278.68994279241764,1204.209165290448
51081,26.200225639950975,226.2356151069647,0.8657866565183884,3067.277661315096,1218.8529778934512
113316,24.83251027068288,255.34858804666845,0.8679028055349595,325.07788517924746,1087.036506516229
210335,27.196011648626367,231.92647964307807,0.8826172602123997,333.5502631324156,1192.5420519309257
322640,24.175455593638397,229.77241981661382,0.8190659107469727,126.6274267798264,1203.5742655661027
195007,23.623102250971538,251.48969439944202,0.8528572927030104,105.59168574134092,1108.753904030632
252222,28.094496109298703,231.7559424322421,0.8162932048961864,382.01331947828226,1192.5003767171654
99342,26.25715228837997,265.31064347892095,0.7889636874781796,271.62698903477485,1033.9904615623404
246855,29.979921577039853,1.2972613269572244,0.829320045163994,30.444525523529304,766.9142228279724
324139,22.44546498791125,23.28852370633591,0.8188263577964703,23.860412456991448,927.7674704723107
361095,22.956625408665147,7.068156738701882,0.7730636602563863,123.78464152947664,871.2567506092266
167551,22.763172863650748,31.551400489463955,0.8612280139801456,179.2251320768806,957.6096549362263
176958,29.009370780870373,32.16189564598162,0.7265738523988153,51.283290166955354,895.8751676514797
10668,24.124867199619345,30.03815791877094,0.8747884166083826,40.45928975055067,936.5288593140314
180144,27.774733331119347,17.750138978973656,0.8723603396264223,828.7666092051387,844.3787584721515
38752,24.00196413721364,35.644821281804056,0.8466932595819135,23.18325381569795,963.7069179012635
164070,28.396812047598907,32.441066441121286,0.8130706711530645,102.89182614583511,903.6174832739285
357510,28.383972829400253,39.2999276996044,0.7810118802823679,84.90630916605929,941.6201318888409
224654,28.56836597573274,23.168796714478784,0.7449731614995561,13.242142123488318,857.256582944068
37553,27.766760317113317,6.9319027094271295,0.8471658458062779,106.83578753295268,809.2255830539236
292392,29.431203677138807,32.66571896054958,0.7798816361960754,140.0267369793324,894.3177257126271
107615,25.97966817420269,33.22872760525475,0.8624396958542077,107.2616684699916,932.3135873533837
340072,29.885014500527145,18.238745010442578,0.8550500892359505,141.4392682349833,821.6966628205774
46278,20.02704750075089,36.44931723175917,0.8775639794063054,14.966376445019522,1005.0864422778421
102616,18.89267257867757,42.49995631809887,0.8518547489899191,188.15432244519616,1039.0141347113686
244251,15.905708067907508,30.90403091799124,0.8810388830474138,170.1741749751876,1025.2108829718536
87272,28.633673910891734,18.041795362201654,0.5773352190587473,608.499989827799,835.4369037475259
93599,29.371300133981315,15.439644563105857,0.8349121983670079,111.61877335964486,816.9776794740054
69019,21.63635931439422,16.487994818853313,0.7505918798414548,270.9414277803104,914.3219676448521
256399,25.940296980359307,35.24245502864313,0.8861256176109568,111.36781785167477,942.8255955475458
270664,21.592130295240285,6.417407681758757,0.856175030617766,166.96022439564763,887.7302169045735
193067,24.79594945877051,40.01813037458425,0.8237594125092462,132.63269972198455,977.7694654392806
202650,25.139407976773313,17.960406351917676,0.8613991371027043,95.79708689648471,876.3230125466264
210401,29.109522782254622,37.49611903908193,0.867955961854582,284.8205272925463,924.590411609319
233616,26.489411976199587,8.108195688513712,0.6174656201120792,17.39181371790241,828.5983983844546
139085,23.857679311095577,18.93506381348554,0.757292987784652,133.01216270461182,895.0562105320079
640,26.92469847467315,2.6721319840204307,0.7829413570560633,107.96013380686483,809.2423659237932
41883,28.449621336960412,14.275237740661888,0.7611090139082173,92.99874149594615,823.7590323089636
2186,26.037816301821056,26.508305951296016,0.8745430922931374,106.78724992339288,899.8404434939181
171496,34.07452554637101,26.304108035573286,0.8789183535577163,976.7684010730325,812.8083454125986
179585,38.311722353991236,25.853882510077508,0.7957097233748183,1190.8568041498572,766.7502270824666
223217,38.422845839472956,38.938852305554164,0.8729272341172549,103.53929652714217,849.6759767861938
293461,44.88284146599142,35.25471274002375,0.7471052346341926,189.42923594760404,766.9171395297702
315024,33.51877440043022,1.3251693248708718,0.8156066999954631,15.391234533828476,722.2153986028393
299893,43.766246291607295,38.41736664660827,0.7997765558962687,90.85483003230175,800.8927880401591
235472,32.02765842920574,0.12374635734622973,0.7972900557932623,150.01453565931433,738.1133965387495
169644,30.300352524346422,39.26679337295935,0.8687566556936808,98.93170246059223,923.9917993045443
231762,35.26685781569387,5.252183119820638,0.8667446099703432,61.77807123979657,711.5857213256902
132104,40.00168086050607,0.4694591713111068,0.8837672138587427,144.39677488023952,641.6563704134152
